NOMBRE;LINK
RIOTURCO CONSTRUCCIONES Y CONSULTORIAS  ;
ALIMASC  ;
KEVISANT MUEBLES Y ACCESORIOS  S.;
DELMOMAR  ;
LASCANO & ALMEIDA LA+AS  S.;
MULTISERVICIOS JOFFRE MULTIJOFER  S.;
DISTRISACKS  ;
SM MUUSA INTERNATIONAL SA MUUSAINTERNATIONAL  ;
COMPAÑIA DE TRANSPORTE ESCOLAR E INSTITUCIONAL YUETRAN  ;
CAMACHO ABAD CIA. LTDA.;
CORPASEGO CIA. LTDA.;
CIAROS S. A.;
TRANSEGUROS AGENCIA ASESORA PRODUCTORA DE SEGURO  ;
MEPALI  ;
HOWDEN WACOLDA AGENCIA ASESORA PRODUCTORA DE SEGUROS  ;
SETCONSUL CIA. LTDA.;
CONSEGUINTER CIA. LTDA.;
FORZASEGUROS  ;
CASUALBROCK   AGENCIA ASESORA PRODUCTORA DE SEGUROS;
SEGUMUNDO   AGENCIA ASESORA PRODUCTORA DE SEGUROS;
EFFECTIVENESS AGENCIA ASESORA PRODUC. DE SEG. CIA. LTDA.;
UMBRELLA ECUADORIAN INSURANCE AGENCIA ASESORA PRODUCTORA DE SEGUROS CIA. LTDA.;
CONSULTANTS, COMPUTER ACCOUNTING & LEGAL COACLEG  ;
CENTRO DE ENSEÑANZA SUPERIOR CENPERIOR C.A.;
DGCORP & BIGMEDIOS DEL ECUADOR SUMINISTROS DE PUBLICIDAD DGCORP  ;
SOLUCIONES LEGAL& CONTABLE& TRIBUTARIA TUASESOR CIA.LTDA.;
COMPAÑIA DE TRANSPORTES WHITETRUCK CIA.LTDA.;
CORPDIVANO CIA.LTDA.;
CORPISAMEDIC  ;
MIND360CONSULTING CIA.LTDA.;
NCSPORT ECUADOR  ;
AUTOSERVICIO ECOMAXI-JC CIA.LTDA.;
CONSULTORA SOLUCIONES INTEGRALES CONSULTINGAUSTRAL CIA.LTDA.;
CONSULTORIA TORRES CARRION OFSERCONT  ;
RADIO BONITA FM RADBONIT  ;
SVINCOLO  ;
GRUPO DE PRODUCCION ACUICOLA NAVARRETE MUÑOZ GRUPACNAM CIA.LTDA.;
FARESVIAL CONSTRUCTORES CIA.LTDA.;
CENTRO DE TRAUMATOLOGIA CENTROTRAUMA  ;
FERTILIAR  ;
HELIMANTA  ;
CONSTRUCTORA KURINUNKA CIA.LTDA.;
CARGO VALDIVIEZO SERTRANSVALD  ;
;
CASTIAGRISA  ;
LOCKTECH EVOLUTION CIA. LTDA.;
MOLSETOUR AGENCIA DE VIAJES CIA.LTDA.;
COMERCIALIZADORA AGRO FRUTEC TELLUS SOCIEDAD ANÓNIMA;
EQUIPMENT SUPPLIES & MEDICAL CENTERS EQUIPMED  ;
XPLORA VIAJES Y TURISMO XPLOVIATU  ;
PERCOTRONICS CIA.LTDA.;
SING OUT SOURCING BUSINESS ACCOUNTING UMM  ;
AVYPEZ  ;
VESTIPERSON COMERCIALIZADORA  ;
INGENIARCH  ;
COMPAÑIA DE TRANSPORTE ESCOLAR E INSTITUCIONAL KASFERTH  ;
EADSALSAS C.A.;
CONSORCIO FANBERCELL-RITOFA;
DAMSORI  ;
;
REPRESENTACIONES DM & JM INNOVACIONES TECNOLOGICAS INNOVADM&JM  ;
ABS INGENIEROS ELECTRICOS;
AGRIGOMEZCA  ;
TRANSPORTES MPC & PHT MPC&PHT  ;
AGROPESQUERA VILLA CARMEN MARIA VICARMA  ;
COMPAÑIA DE TRANSPORTE PESADO CARFERDAN CIA. LTDA.;
CON&CABS CIA.LTDA.;
ECUADOR AMERICAN CALL CENTER ECAMCALL  ;
CONSTRUCTORA KREA GRAFICOS KREPUBLISA  ;
PERTEC2015  ;
CONSTRUCTORA VICHCONST  ;
;
ELECTROFAYPE  ;
SCIENTIFIC DRILLING ENTERPRISES LIMITED;
GLOBALWOODEXPORT  ;
M & M CONSTRUCCIONES CONSTRUGALAPAGOS  ;
CIBUM CIA.LTDA.;
TRANSPORTE DE CARGA PESADA CINCO DE JULIO ''CASTELLANA-NORTE''  ;
TRANSPORTE DE GRUAS GRUASFAST CIA.LTDA.;
CANDOZA  ;
INDUSTRIA MECANIZADA PONCE IMEPON  ;
HAPPYCORPORATION  ;
TRANSPORTE COMERCIAL MIXTO DE CARGA Y PASAJERO EN CAMIONETA DOBLE CABINA JUNINTRANS  ;
;
RABRIVAL  ;
UNION AGROINDUSTRIAL CONCORDIA UNAGROCOM  ;
AUTOMATIZACIÓN Y CONTROL GRIPSOLTEC CIA LTDA;
TAXIFLAXBALSAS S. A.;
TRANSPORTE MIX SAN JOAQUIN MSJ  ;
BEAUTYOXIGEN CIA.LTDA.;
SOLVENCIA PROFESIONAL COMPAÑIA LIMITADA SOLVERPRO CIA.LTDA.;
VETRO LAM VIDRIOS-LAMINADOS CIA.LTDA.;
COMPAÑIA DE SERVICIO DE ALQUILER DE VEHICULOS ''EXCELLCAR''  ;
DISTRIBUIDORA SMART REMEDY SMAREME  ;
AGENCIA DE VIAJES TRAVEL EXPERIENCE VIAJECON  ;
TRANSPORTE PESADO ENCANTO DEL SUR Y   TRANSPEENSU;
VYM CIA.LTDA.;
;
COMERCIALIZADORA AGRICOLA AGRICOMERCE CIA.LTDA.;
CORPORACION FRANK REVELO. EXPORTACION - IMPORTACION - PESQUERA AGRICOLA. EXPORMANTA  ;
ECUATORIANA DE CONSTRUCCIONES AZMERCIA C.L.;
TRANSPORTES MILEY QUISIGUIÑA TRANSMILEY  ;
INMOBILIARIA MARIANITA INMOMARIANITA  ;
IMPORTSELECT C.LTDA.;
IBERSALUD  ;
CONSULTANT MEDIA & SOFTWARE MEDIASOFT  ;
GESTION TURISTICA CHECK-IN-TRAVEL CIA.LTDA.;
EQUILORALSA CONSTRUCCIONES Y SERVICIOS  ;
MODELMATH CIA.LTDA.;
;
CONSTRUCCIONES Y SERVICIOS NATAKWISUI CIA.LTDA.;
INDUSTRIA WEND-PAT SOCIEDAD ANÓNIMA;
LAMALAJUNTA  ;
CAMARONERA LOJA & ASOCIADOS PRACAM  ;
CONSERTOCONS  ;
CORPORACION RADIAL RADIO80 SUR CORP  ;
KLDRON PUBLICIDAD Y MEDIOS  ;
SERDEBISA  ;
SEHOLME  ;
CORATRANSMIR COMPAÑIA DE TRANSPORTE MIXTO C.A.;
IMPORTADORA TEXTIL SUBLITEX SUBLITEXCORP CIA.LTDA.;
RENTA CAR AUSTRAL HM AUSTRALRENTACAR CIA.LTDA.;
TRANSPORTESPRAS CIA.LTDA;
AGROINDUSTRIAS MICAMILA CIA.LTDA.;
;
PUERTOVISION CABLE  ;
SKYMOBILE C.LTDA.;
COMPAÑIA DE TRANSPORTE OCAÑITA  ;
LAWCOORP CIA.LTDA.;
BLOOMSTAR ECUADOR  ;
AGROINVERMACHINE CIA.LTDA.;
INMOBILIARIA BURNEO&VALAREZO BURNEVAL  ;
NUEVABALSA CIA.LTDA.;
SERVICIO DE IMPORTACIÓN Y EXPORTACIÓN DE METALES SEIGOLDEC  ;
BEAUTYSPAVIRTUAL  ;
COMPAÑIA DE TRANSPORTE DE CARGA PESADA TRANSDIARCED  ;
MULTITRADE TECHWORLD  ;
GEP PUBLICIDAD E INNOVACION ESTILOGRAFICO CIA.LTDA.;
ECUATORIANA DE POLIMEROS ECUAPOLIMEROS  ;
TALLER GASTRONÓMICO NOLU  ;
KIOMOIS SOLUCIONES TECNOLOGICAS  ;
PRODUCTORA ACUICOLA MANABITA PROACUIMAN  ;
TRANSPRIMAVERA  ;
SERVITELECJD SERVICIOS TECNICOS ELÉCTRICOS, ELECTRÓNICOS INDUSTRIALES CIA.LTDA.;
PRODUCCIONES LUCIDDREAMS CIA.LTDA.;
COMPAÑIA DE TRANSPORTE DE CARGA PESADA BYPASS CIA.LTDA.;
;
PACRISBEL DISTRIBUCIONES  ;
VETEP  ;
SOLUCIONES-TECNOLOGICAS  ;
PRODUCTORA DE CARNES DE AGROZAPOTAL PROAGROZAPOTAL  ;
CONSREPAER CONSULTORIAS Y REPRESENTACIONES AERONAUTICAS CIA.LTDA.;
TRANSPORTE PUBLICO CELICA & EJECUTIVO TRANSCELICAEJEC  ;
OÑATE & ASOCIADOS RESTAURANTES O&A  ;
COMPAÑIA DE TRANSPORTE DE CARGALIVIANA EL FARO  ;
CIPTRA TRANS YANEZ CIATRANSYANEZ  ;
CONSTRUCCIONES MONTAJES INDUSTRIALES CMI-EC  ;
COMPAÑIA DE TRANSPORTE ESCOLAR E INSTITUCIONAL TRASCASCADA  ;
COMPAÑIA DE SEGURIDAD MANABISEG CIA.LTDA.;
COMPAÑIA DE TRANSPORTE HINODRAY  ;
COMPAÑIA DE TRANSPORTE TERRESTRE COMERCIAL DE CARGA LIVIANA LAGMICTRANS  ;
;
COMPAÑIA DE TAXIS URCUQUITECNOLOGYC  ;
CEVALLOS&CHAVEZ CIA.LTDA.;
TOBAR ZVS CIA.LTDA.;
CONSTRUCTORA ALENCONS & REFAH  ;
LIYA INTERNATIONAL CIA.LTDA.;
TRANSPORTE MIXTO UNA TEJAR ''UNATEJAR''  ;
GRANJA AVICOLA ORQUIDEAS & ASOCIADOS GRAVIOR  ;
VALENTE&MALAN CONSTRUCTORES CIA.LTDA.;
BOURGCONSTRUCTORA  ;
COMPAÑIA DE TRANSPORTE DE CARGA PESADA ESPECIAL PLYSCANG  ;
SMC-MARÍTIMA SERVICIOS MARÍTIMOS Y LOGÍSTICOS  ;
COMVIGPRI CIA.LTDA.;
CENTRO DE ESPECIALIDADES CULINARIAS Y SERVICIOS ESPCULSER  ;
SION HERRAMIENTAS GERENCIALES ''SHG'' CIA.LTDA.;
EXPRESS FAST ESTIBAS ''FASTESTIBAS''  ;
LA PALMA JARDÍN DE PIEDAD HOSTERIA PALMAJAR CIA.LTDA.;
SMARTREALITY CIA.LTDA.;
ALDINVERGROUP  ;
COMPAÑIA DE TRANSPORTE TAMBEÑITAS LIDERES TAMBEÑITASLID  ;
SERVICIOS Y MATERIALES ELECTRICOS SERMAELEC CIA.LTDA.;
ATSARWORLD CIA.LTDA.;
COMPAÑIA INDUSTRIAL AUTOMOTRIZ OCHOA-CALLE  ;
FRESH FROM SOURCE B.V.;
TRANSPORTE ESCOLAR E INSTITUCIONAL EN BUSETAS QUINCE DE NOVIEMBRE ''GMBP''  ;
TRANSPORTE SAN ANDRES DE CANOA RUTA-XPRESS  ;
SUMIFLEX IMPORTADORES CIA.LTDA.;
WDDC BIO-LOGICA  ;
ECUACAOSWISS  ;
CHÁVEZ & ASOCIADOS GRUPOCONSULTOR CIA.LTDA.;
BONTÁLABS CIA.LTDA.;
TRANSPORTE DE CARGA LIVIANA NUESTRA SEÑORA DE FATIMA TRANSCARFATIMA  ;
VINCESERVICE CIA.LTDA.;
PRODUCTORA DE ALIMENTOS SALUDABLES Y CHOCOLATE PROCHOC C.A.;
INFRANETWORK  ;
EYE PX EYEPXECUADOR CIA.LTDA.;
RYSU CAFE GUAYASAMIN CIA.LTDA.;
QUITOPIZZA  ;
SERVICIOS AERONAUTICOS INTEGRALES SAI COMPAÑIA DE RESPONSABILIDAD LIMITADA;
ECUBOGARD  ;
COMERCIALIZADORA ORIENTAL VACAVALLE CIA.LTDA.;
SINOXSA ECUADOR  ;
COMPAÑIA DE TRANSPORTE MIXTO ECORUTAS SAN JOSE DEL TAMBO ECORUTASTAMBEÑAS  ;
TRANSCAPIRO  ;
TRANSANVICENTE  ;
SERVICIOS AMBIENTALES ENERGY&ENVIRONMENT GREEN SOLUTIONS ENVIROGY CIA.LTDA.;
TRANSPORTE PESADO SKAPE TRANSSKAPE  ;
MUMUS COMPAÑIA DE RESPONSABILIDAD LIMITADA;
COMPAÑIA DE TRANSPORTE TERRESTRE Y COMERCIAL COTRATECOM  ;
OMYA ECUADOR CIA.LTDA.;
PRODUCTOS Y SERVICIOS MADERAS KRATOCH MADKROTCH CIA.LTDA.;
ZIBCARRENTA  ;
SEGURIDAD DEL ATLANTICO SEDATLANTI CIA.LTDA.;
AGRICPPLUS  ;
TRANSPORTE MIXTO LUIS CORDEROVEGA  ;
COMPAÑIA DE TAXI RURAL ''VIRGEN DEL ROSARIO'' CHARAPOTO  ;
CHICO-DORADO  ;
CCICM INTERNACIONAL  ;
COMPAÑIA DE TRANSPORTE PESADO TDTRUCKS TIPAN & DIAZ  ;
QUIMICALABS CIA.LTDA.;
ROHR ENERGY CIA.LTDA.;
GECHCALO LEAN ENTERPRISE CIA. LTDA.;
CENTRO DE EDUCACION Y ENTRENAMIENTO DE SEGURIDAD CEES CIA.LTDA.;
AGRIPLANETCORP  ;
CONSTRUCOMERCIAL CIA.LTDA.;
FICONSU CIA.LTDA.;
ZITRONIG CIA.LTDA.;
WEKAIN ECOTOUR TOUR OPERADORA WEKCOM C.L.;
;
SERVSUS CIA.LTDA.;
HOSTLACARRIONA CIA.LTDA.;
ENERGIAS DEL PACIFICO ENEGERSA  ;
COMPAÑIA DE TAXIS CONVENCIONALES QUINCE DE OCTUBRE OCTUTAX  ;
PRODUCTOS ALIMENTICIOS Y CONSERVAS DEL ECUADOR PRALCE CIA.LTDA.;
COMPAÑIA DE TRANSPORTE EN TAXIS UNION BOLCOPICH  ;
ALIMFARVE  ;
COMPAÑIA GLOBALSERVICES  ;
MARCES CAICEDO & QUIÑONEZ MARCESCONSULTAR C.A.;
ELECTRICIDAD MODERNA ELECTRICFLASH  ;
ENERGYKPHARMA C.L.;
R&CSOLUTION  ;
LUBRICADORA LUBRICRISOLEXPRESS  ;
SERVICIO DE TRANSPORTE LATIN TRANS DCGR  ;
CONSTRUCTORA LA COCHA CONSTRUCTORACOCHA  ;
NUTRIAVI CIA.LTDA.;
ECO ALTERNATIVA INDUCRENOVA CIA.LTDA.;
SERVICIOS DE RADIODIFUSIÓN ONDAS DEL RÍO FM BALCARRDIAZ  ;
TRANSPORTE DE CARGA PESADA ROMERO&ATIENCIA ASHIRVAD SOCIEDAD ANÓNIMA;
TRANSPORTE MARITIMO Y FLUVIAL ECUAPACIFICO  ;
AMSOLENER  ;
SAHERCONS CONSTRUCCIONES Y SERVICIOS SH CIA.LTDA.;
ESTARPICH  ;
COMPAÑIA DE TRANSPORTE PESADO WINCHAS Y GRUAS CUMBAJIN TIPAN S. A.;
LAZONAEC RADIODIFUSORA LA ZONA  ;
AGENCIA DE VIAJES VISITANDO EL MUNDO ECUADOR VISIMUNECUA  ;
SPORTRADEMEDIA  ;
WORISU  ;
MEDANOFOODS  ;
CONSTRUSTEFARI  ;
;
IMPORTADORA ''LOAIZA& OBANDO'' LOB  ;
PRINCETON LANGUAGE ACADEMY PLA-COMPANY CIA.LTDA.;
TRAVEL ECUADOR CUATROWORLDS CIA.LTDA.;
MARKETINGPOINT PUBLICIDAD Y SERVICIOS CIA.LTDA.;
LABLIVE  ;
COMPAÑIA DE TRANSPORTE MIXTO CRUZPAMBEÑITA  ;
INMOBILIARIA EZ  ;
CHRIS ZAHAV & MORE COMERCIALIZADORA CHRIS ZAHAV & MORE CHRISZAHAV&MORE  ;
COMPAÑIA DE TRANSPORTE DE CARGA PALCEDCOM  ;
COMERCIALIZADORA AGRICOLA COMPAÑIA SERVICROP.S.A SERVICROPCOM  ;
COMPAÑIA DE TRANSPORTE COMERCIAL DE TURISMO TRANSNAZURI  ;
TRANSPORTES MIXTO PANGUI ''TRANPORPANGUI'' C.A.;
;
PACK&TAPES  ;
JMYEPEZ  ;
WAFFLE&COFFEE  ;
CONSULTORA Y CONSTRUCTORA YOMBRACONS CIA.LTDA.;
COMERCIALIZADORA CREA MODA CCRM COMPAÑIA DE RESPONSABILIDAD LIMITADA;
INNOVARGD CIA.LTDA.;
ALMECOSMETIC  ;
COMERCIALIZADORA DE PALETS Y MADERA NAULA MOROCHO NAUMOR CIA.LTDA.;
COMPAÑIA DE TRANSPORTE DE PASAJEROS EN TRICIMOTO TOSAGUATUR  ;
COMPAÑIA DE MOTOTAXIS PARQUE CENTRAL   MOTOCENTRAL;
PROCESSOR AND EXPORTER OF NATURAL FOODS FG&F PROEXFOONAT CIA.LTDA.;
SERRANO Y SERRANO CONSTRUCTORES SERISERCON  ;
COMPAÑIA MINERA DOMINIC GOLD DOMINICGOLD  ;
SACHACAPULI SACHA & CAPULI HOLDING  ;
DENTALGANA  ;
;
ASESORIAS Y CAPACITACIONES BIOINSSA CIA.LTDA.;
ROCHAREST  ;
TRANSPORTES NACIONAL E INTERNACIONAL DE CARGA PESADA Y COMBUSTIBLES MEGATRANS-COMPANY  ;
FINCAFINA C.A.;
COMPAÑIA DE TAXIS SAN MARTIN DE PORRES TAXIPORRES C.A.;
MANUFACTURAS ES CA ESCAMETAL CIA.LTDA.;
COMPAÑIA DE TRANSPORTE DE PASAJEROS EXPRESS CHILLANES CHILLANESCOM  ;
FLORES DE LOS ANDES ANDINESFLOWERS  ;
COMPAÑIA TRANSPORTE EJECUTIVO BALSERITO ''TAXBALPIC''  ;
TRANSPORTE MIXTO PUZHIO TRANSPUZHIO  ;
AGUIRRECARGO CIA.LTDA.;
COMPAÑIA DE TRANSPORTES DE SERVICIO MIXTO URKUÑAN  ;
;
CONSTRUCCION DISEÑO ASESORIA CONSTDISAS  ;
EC TABAK CIA.LTDA.;
CONSULTORIA DE NEGOCIOS MIRANDA & ASOCIADOS PLANEGO CIA.LTDA.;
VALUATION CONSULTING COMPANY AVALUARCON  ;
LEBARCORPSA  ;
TRANSPORTE TURISTICO TRANSPORTMANU CIA.LTDA.;
ATLANTIS EC COMERCIALIZACION DE PESCADO FRESCO Y CONGELADO COMERFRESCON COMPAÑIA DE RESPONSABILIDAD LIMITADA;
ECUMAQSER  ;
COMERCIALIZADORA ECOBIOTICOS DEL PACIFICO, EKOBIOTICS  ;
IMPORTADORA BALCAZAR GRANJA BALG CIA.LTDA.;
GALAPAGOS PROVISIONS YACHT SERVICES GALAPROSER  ;
VEFAREC  ;
ALTELECTRIC  ;
CONSTRUCTORA E INMOBILIARIA ARQUITECTURA Y ACABADOS MODERNOS AZTLAM  ;
INSTALACION Y CONSTRUCCION DE REDES DE TELECOMUNICACIONES INSCONRED  ;
CONSULTORA SOLUCIONES DE NEGOCIOS STRATTONSOFT  ;
INFLORIT  ;
CONDOMINIO MINERO JUNTAS UNO CMJUNTASUNO  ;
A&R CONSTRUCCIÓN DE OBRAS DE INGENIERÍA ISL CIA.LTDA.;
CIATRANSLARCAM  ;
COMERCIALIZADORA-TALLER MULTIMARCAS MOTORPARKS&F C.LTDA.;
COMPAÑIA DE TRANSPORTE Y SOLUCIONES LOGISTICAS TRANSPEÑAFIEL  ;
MORENO&FLORES CONSULTORES CIA.LTDA.;
AGROESTULITY  ;
ITC SERVICIOS S.R.L.;
TRANSPORTE CISNEROS DE TAPI ''CISNEROSTRANS''  ;
MUQANY ECUADOR INDUSTRIA ALIMENTICIA MUQANY CIA.LTDA.;
' SAN RAFAEL '' SERVICIO DE TAXI CONVENCIONAL VENZAPCOM  ;
COMPAÑIA DE TRANSPORTE COMERCIAL MIXTO NARCISA DE JESÚS TRANSNARJÉ  ;
TRANSPORTES SIEMPRE UNIDOS TRANSUNIDSA  ;
MAFISCONGROUP CIA.LTDA.;
BIOTECNOLOGÍA & ASOCIADOS CIANOPLANT CIA.LTDA.;
MOREIRA Y MOREIRA SERVICIOS LOGISTICOS MYMCOMEX  ;
MUEBLESPINO  ;
COMERCIALIZADORA DE TEXTILES INSTEX  ;
CONSORCIO JURIDICO DEI LEX CJDL  ;
JVASCONESCORP  ;
GRAN FERIA DE CARNES DONSEBITAS  ;
COMPAÑIA DE TRANSPORTE MIXTO VEINTE Y SIETE DE MAYO CTM27MCOM  ;
MUNDOFACTOR SOCIEDAD ANÓNIMA;
INDUSTRIAS FARMACEUTICAS AUSTRALES INDUFARMSA CIA.LTDA.;
C&CSKCONSTRUC  ;
COMPAÑIA TRANSPORTADORA TRANSPORTES MANSSUR MANSSURCARGA  ;
ROYLOPH CIA.LTDA.;
EMBA SOLUCIONES INDUSTRIALES SOLUEMBA  ;
SWEETDREAMS CIA.LTDA.;
COMPAÑIA DE TRANSPORTE Y MAQUINARIA MAQNATRANS-TRANSPORTES C.A.;
PROYECTOS DE INGENIERÍA Y MANTENIMIENTO ELÉCTRICO INDUSTRIAL ALPROTEC  ;
MEINHOLDING C.A.;
REFRACTARIOS ESPECIALES E INSTALACIONES REEI  ;
CORPORACION VICTORIA ECUA MEDICAL COORPOMEDICAL CIA.LTDA.;
AUDITORES, TRIBUTARIOS & FINANCIEROS CONSULTANCY-M&A  ;
QUICKTRAVELSERVICES CIA.LTDA.;
YAMBOCOCHAADVENTURE DEPORTES EXTREMOS E&A CIA.LTDA.;
FLORTRAVEL  ;
SEGURIDAD & CUSTODIA CUSTOSYK CIA.LTDA.;
TRANSPORTES RIO CUBE RICUBE  ;
CONSTRUCTORA GOMEZ & ASOCIADOS CONSTRUCGOMEZ  ;
CONSTRUCTORA MAR & JEN MCJC  ;
SEGURIDAD PRIVADA SEKUR ECUADOR SEGURIDAD SEKUR C.L.;
INDUCAIXA  ;
MAGNA PACIFIC TEXTILETRADING CIA.LTDA.;
WOOD MACKENZIE RESEARCH&CONSULTING COMPANY ECUADOR  ;
ANDEAN-FOODS  ;
TANGARATOURS AGENCIA DE VIAJES CIA.LTDA.;
AGRICOLA ECUAGRANERO  ;
GO&ZU TRAVEL CIA.LTDA.;
COMPAÑIA EN TAXIS VIVAS ARMIJOS RIOVICHE  ;
CW INVESTMENTS  ;
''GREENFOREST''CONSTRUCTIONS CIA.LTDA.;
''LABORATORIO METROLOGICO''''INDUS-CALIDAD'' ''INDUSCALIDAD'' COMPAÑIA DE RESPONSABILIDAD LIMITADA;
AGROPECUARIA-LA-PRODUCTIVA  ;
COMPAÑIA DE TRANSPORTE PESADO INTERPROVINCIAL E INTERNACIONAL TRANSONCETAPIA  ;
AGENCIA ECO & TRAVELLER ECOTRAVELLER CIA.LTDA.;
PETROLEUMSERVICES  ;
CORPLIBISAR  ;
JUDAKMARSA  ;
AGRICOLA JARAMILLO JARAGRI  ;
COMPAÑIA DE TRANSPORTE MIXTO JUJAN CTMJ  ;
DISFARMADELSA DISTRIBUIDORA FARMACEUTICA DEL SALTO ASTUDILLO CIA.LTDA.;
NEXX SOLUCIONES TECNOLÓGICAS CIA.LTDA.;
UNIDOSHOLDING CIA.LTDA.;
;
SIMEDPHARMA SA SIMEDPHARMA SIMEDFAR  ;
DINSECOMEC CIA.LTDA.;
EDUXAJI  ;
ELECTRYCBUILDING C.A.;
AMAZINGLANDS OPERADORA TURÍSTICA Y AGENCIA DE VIAJES GOMEZ DE LA TORRES Y ASOCIADOS  ;
CARNICOS LA HACIENDA CARNIHACIENDA CIA.LTDA.;
SEGURIDAD & CUSTODIA CUSTOWILL CIA.LTDA.;
FAST SECURITY & ASOCIADOS FS&A CIA.LTDA.;
FLAVZAMIXT  ;
COMPAÑIA DE TRANSPORTE DE CARGA PESADA FRAWAL  ;
SG-ECOTUR CIA.LTDA.;
COMPAÑIA INTRACANTONAL CARLOS ORTEGA COMORTEGA  ;
;
DAEDRA  ;
DEVALLCONSTRU  ;
CONSTRUCTORA ''JADAF '' YACUAMBICOM CIA.LTDA.;
TRAVEL AGENCY ECUADORMYSTICCOUNTRY CIA.LTDA.;
CONSTRUCTORA V&M FRONNORT  ;
COMPAÑIA DE CARGA Y ENCOMIENDAS INNVATRANS  ;
TRANSPORTE DE CARGA INTERNACIONAL TRANSPARRACARG  ;
COMPAÑIA DE TRANSPORTE MIXTO TRANSMIXBELTRAN  ;
ROCA Y FORTALEZA SEGURIDAD ROCAFORTALEZA CIA.LTDA.;
VMI SISTEMAS DE SEGURANCA LTDA;
;
COMPAÑIA TRANSPORTE DE CARGA PESADA HECRONEL  ;
SERVICIOS FINANCIEROS LEON ADMINISTRADORA SFNL C.A.;
AGENCIA RUMILUNA CIA.LTDA.;
TOPPARKING  ;
EUROPATRADE  ;
COMPAÑIA TRANSPORTE DE CARGA PESADA LOGISTICA LOGISTRUCK  ;
SOLULOGIC  ;
OPERADORA DE TURISMO H&MTRAVELSOLUTIONS CIA.LTDA.;
SERVENCOB CONTACT CENTER  ;
TRANSPORTES PESADO VERDUGO VIVAR VERDUVIVTRANS  ;
TRUCAJES Y MONTADORA INDUSTRIAL Y CORPORATIVA TRUCMONTCORP  ;
JC PORTAL DRILLING-SUPPLIES  ;
LASALFILMS  ;
COMPAÑIA DE TRANSPORTE DE CAMIONETAS DE CARGA LIVIANA CUASQUITRANS  ;
COMPAÑIA DE TRANSPORTE DE CARGA LIVIANA MALECON PARQUE LINEAL MALPARLI  ;
TRANSPORTE DE PASAJEROS EN TRICIMOTOS BALAO COMPTRICBALAO  ;
QHALIKAY  ;
MINING&CO REPRESENTACIONES  ;
PRESERVIC''JG CIA.LTDA.;
ALVAREZCORRALES DISPRAC CIA.LTDA.;
COMPAÑIA DE CARGA PESADA MATRANSVI  ;
CORPORACIÓN WINAHORSES DEL ECUADOR WINAHORSES S.A;
AMERICA-CONSTRUCCIONES  ;
ZEROGRAVITY  ;
CARGA & DESCARGA CARTRANLIV  ;
MENSAJES DE VOZ VOICE-MESSAGE CIA.LTDA.;
GRUASECUATOWING  ;
INDUSTRIA Y COMERCIO SALINAS-REYES CIA.LTDA.;
SUKUNUNKA CIA.LTDA.;
GREENHARVEST CIA.LTDA.;
TERRANOVA TRAVEL ORGANIZACION DE VIAJES Y TURISMO TERRANOVACORP  ;
ARMAR-GROUP CIA.LTDA.;
UNIFINSA CIA.LTDA.;
FINTTECNOLOGY  ;
ESCUELA NACIONAL DE AJEDREZ ''ANAJ''  ;
ALIMENTOS RAPIDOS ALRAPID  ;
COLOGINTER  ;
ENDERICA OCHOA ENDEROCHOA CIA.LTDA.;
ANYCA ENERGY ANYCA-ENEC CIA.LTDA.;
CENTRO DE INVESTIGACION INTEGRAL CEIIN  ;
AGROINDUSTRIAL LAS CASCADAS AGROINCASCADAS CIA.LTDA.;
LABORATORIOS PRIMS LABPRIMS CIA.LTDA.;
FOR TRANSACTIONS 4TX SERVICIOS ESPECIALIZADOS CIA.LTDA.;
TRENDMODA ECUADOR CIA.LTDA.;
EUROPARTNERS-ECUADOR  ;
IGOGROUP  ;
WALLDENC COCOA  ;
COOMPAÑIA DE TRANSPORTE LIVIANO HUERTASMOVIL  ;
GUTSANCORP  ;
COMPAÑIA DE TRANSPORTE MIXTO COTRANS-SALATI  ;
TRANSPORTE PESADO TRAILER TRAILGUALA  ;
INVESTIGACION Y SEGURIDAD PRIVADA DEL ECUADOR ISPE CIA.LTDA.;
MARVELOUS-BEVERAGES  ;
;
RETENEDORES Y RULIMANES ''RUREVESA''  ;
CONSTRUCJACOME  ;
COMPAÑIA DE TRANSPORTE COMERCIAL ESCOLAR E INSTITUCIONAL ''LAUN'' ''LA UNION''  ;
METSEGUROS AGENCIA ASESORA PRODUCTORA DE SEGUROS CIA.LTDA.;
COMPAÑIA DE TRANSPORTE DE CARGA LIVIANA VEINTE DE DICIEMBRE COMPACALIVE20  ;
CONSTRUCCIONES ELÉCTRICAS CAICEDO & CAICEDO EPROELC  ;
TRITANIUM  ;
NUTRIMARESA  ;
INTERVITAECUADOR  ;
GRUPO DILETTO CIA.LTDA.;
LIVE-FOREVER  ;
COMERCIAL ''DICOMORIENTAL''  ;
COMPAÑIA DE TRANSPORTE DE CARGA PESADA TRANLOGISTICSJAT  ;
;
COMUNAIDEA CIA.LTDA.;
CENTRO ESTETICO H1D  ;
DISTRIPROFOOD CIA.LTDA.;
CHAVSA TRANSPORTE DE CARGA PESADA CHAVEZ&SARABIA  ;
BESTCARE-EC  ;
AGENCIA DE MARKETING Y PUBLICIDAD SOLUBRANDING  ;
SOFTWARE TELECOMUNICACIONES Y COMPUTADORAS SOFTTELCOM CIA.LTDA.;
