,"Business Administration and Management, General",Engineering,"Computer and Information Sciences, General","Business/Commerce, General",Marketing,Psychology,"Administrative Assistant and Secretarial Science, General",International Business/Trade/Commerce,Computer and Information Sciences and Support Services,Economics,"Human Resources Management/Personnel Administration, General",Accounting,Auditing,"Finance, General","Communication, General",Mining and Mineral Engineering,"Geology/Earth Science, General",Environmental Studies,Electrical and Electronics Engineering,Electromechanical Engineering,Mining Technology/Technician,Mechanical Engineering,"Engineering Technology, General",Occupational Safety and Health Technology/Technician,"Foreign Languages and Literatures, General",Telecommunications Engineering,Industrial Safety Technology/Technician,Natural Sciences,Civil Engineering,Industrial Engineering,Project Management,Law,"Aerospace, Aeronautical and Astronautical Engineering","Aeronautics/Aviation/Aerospace Science and Technology, General",Research and Development Management,Accounting and Finance,Architecture,"Logistics, Materials, and Supply Chain Management",Structural Engineering,"Agriculture, General",Information Technology,Communication and Media Studies,Social Studies Teacher Education,Advertising,"Foods, Nutrition, and Wellness Studies, General",Chemical Engineering,Aquaculture,"Biology, General",Petroleum Engineering,Computer Science,Computational Science,Mathematics,Physical Sciences,Industrial Technology/Technician,Graphic Design,Electromechanical Technology/Electromechanical Engineering Technology,"Mechanics and Repairers, General",Industrial Mechanics and Maintenance Technology,"English Language and Literature, General",Petroleum Technology/Technician,Selling Skills and Sales Operations,Education,Chemistry,Agronomy and Crop Science,Computer Systems Networking and Telecommunications,Animal/Livestock Husbandry and Production,Food Science,Nutrition Sciences,Hydraulics and Fluid Power Technology/Technician,Pre-Engineering,Medicine,Organizational Leadership,"Mechatronics, Robotics, and Automation Engineering",Automobile/Automotive Mechanics Technology/Technician,"Computer Programming/Programmer, General",Computer Software Technology/Technician,Hotel/Motel Administration/Management,"Organizational Communication, General",Public Relations/Image Management,Physics,Intermedia/Multimedia,Social Sciences,Pharmacy,Social Work,Accounting and Related Services,"Marketing/Marketing Management, General",International Business,"Electrical, Electronics and Communications Engineering",Hospitality Administration/Management,Tourism and Travel Services Management,Journalism,Manufacturing Engineering,"Electrical/Electronics Equipment Installation and Repair, General","Specialized Sales, Merchandising and Marketing Operations",Automation Engineer Technology/Technician,Industrial Production Technologies/Technicians,Network and System Administration/Administrator,Web/Multimedia Management and Webmaster,Automotive Science and Technology,"Public Relations, Advertising, and Applied Communication",Artificial Intelligence,Management Sciences and Quantitative Methods,Elementary Education and Teaching,Humanities/Humanistic Studies,"General Sales, Merchandising and Related Marketing Operations",Electromechanical Instrumentation and Maintenance Technologies/Technicians,Management Science,Electronics,Physical Chemistry,Visual and Performing Arts,Maritime Studies,"Management Information Systems, General",English Language and Literature/Letters,Spanish Language and Literature,International/Global Studies,Food Science and Technology,International Finance,Agribusiness/Agricultural Business Operations,Secondary Education and Teaching,Agricultural Engineering,Tax Law/Taxation,Neurobiology and Behavior,Airframe Mechanics and Aircraft Maintenance Technology/Technician,Fashion/Apparel Design,Farm/Farm and Ranch Management,Computer Systems Analysis/Analyst,"Health Services/Allied Health/Health Sciences, General",Industrial Electronics Technology/Technician,"Biology/Biological Sciences, General",Interior Design,Ceramic Arts and Ceramics,Biological and Biomedical Sciences,Data Processing and Data Processing Technology/Technician,"Business Administration, Management and Operations","Electrical, Electronic and Communications Engineering Technology/Technician",Geography and Cartography,Real Estate,Entrepreneurship/Entrepreneurial Studies,Welding Technology/Welder,Informatics,"Human Development and Family Studies, General",Political Science and Government,Geological/Geophysical Engineering,Energy Management and Systems Technology/Technician,Environmental Engineering Technology/Environmental Technology,Criminal Justice/Safety Studies,Geological and Earth Sciences/Geosciences,Construction Management,"System, Networking, and LAN/WAN Management/Manager",Ancient Studies/Civilization,International Relations and Affairs,Teaching English as a Second or Foreign Language/ESL Language Instructor,Construction,Accounting and Business/Management,Banking and Financial Support Services,Interior Architecture,Computer Software Engineering,Computer Hardware Technology/Technician,Statistics,Environmental/Environmental Health Engineering,Biotechnology,Systems Engineering,Mechanical Drafting and Mechanical Drafting CAD/CADD,Construction Engineering,Business/Corporate Communications,Fire Prevention and Safety Technology/Technician,Athletic Training/Trainer,Forestry,Russian Studies,"Modeling, Virtual Environments and Simulation",Curriculum and Instruction,"Linguistic, Comparative, and Related Language Studies and Services",CAD/CADD Drafting and/or Design Technology/Technician,Technology Teacher Education/Industrial Arts Teacher Education,Medicinal and Pharmaceutical Chemistry,Computer Systems Analysis,Quality Control Technology/Technician,Mechanical Engineering/Mechanical Technology/Technician,Food Preparation/Professional Cooking/Kitchen Assistant,Mechanical Engineering Related Technologies/Technicians,Electrician,Robotics Technology/Technician,Culinary Arts and Related Services,Biochemistry,Computer Support Specialist,Registered Nursing/Registered Nurse,Biomedical/Medical Engineering,Poultry Science,Radio and Television,Natural Resources Law Enforcement and Protective Services,Latin American Studies,"Communication, Journalism, and Related Programs",Foreign Language Teacher Education,Analytical Chemistry,Marine Transportation,"Cosmetology/Cosmetologist, General",Naval Architecture and Marine Engineering,Automotive Engineering Technology/Technician,Civil Engineering Technology/Technician,Taxation,French Studies,Telecommunications Technology/Technician,"Fine/Studio Arts, General","Purchasing, Procurement/Acquisitions and Contracts Management",Early Childhood Education and Teaching,Animal Sciences,Veterinary Medicine,Quality Control and Safety Technologies/Technicians,"City/Urban, Community and Regional Planning",Information Science/Studies,Natural Resource Recreation and Tourism,Marketing Research,Data Processing,Medical Imaging,Area Studies,"Legal Studies, General",Public Administration,Pharmaceutical Sciences,General Studies,Clinical/Medical Laboratory Assistant,Occupational Health and Industrial Hygiene,"Health and Wellness, General",Physical Fitness Technician,Sports Studies,Management Control,Epidemiology,Public Policy Analysis,Theology/Theological Studies,Regular/General High School/Secondary Diploma Program,Computer Engineering,Clinical Psychology,Pedagogy,Agroecology and Sustainable Agriculture,"Microbiology, General",Machine Tool Technology/Machinist,Finance and Financial Management Services,Engineering/Industrial Management,E-Commerce/Electronic Commerce,"Computer Programming, Specific Applications","Banking, Corporate, Finance, and Securities Law",Architectural and Building Sciences/Technology,Computer Graphics,History,Pharmacology,Higher Education/Higher Education Administration,"Traffic, Customs, and Transportation Clerk/Technician",Fashion,"Graphic and Printing Equipment Operator, General Production",Mass Communication/Media Studies,"Design and Visual Communications, General","Arts, Entertainment, and Media Management",Insurance,Italian Studies,Design and Applied Arts,"Art/Art Studies, General",Machining,Photography,Management Information Systems and Services,Portuguese Language and Literature,Philosophy,Industrial and Product Design,Dentistry,Kinesiology and Exercise Science,Architecture and Related Services,"Physiology, General",Ecology,Building Construction Technology,Metallurgical Engineering,Materials Science and Engineering,Consumer Economics,Public Speaking,Genetics,Hematology Technology/Technician,Agricultural Economics,Film/Cinema/Video Studies,"International Business, Trade, and Tax Law",Intellectual Property Law,Corporate Law,Medical Insurance Coding Specialist/Coder,Women's Studies,"Business, Management, Marketing, and Related Support Services",Bioengineering and Biomedical Engineering,Packaging Science,Welding Engineering Technology/Technician,Transportation and Materials Moving,Operations Management and Supervision,Telecommunications Management,Business/Managerial Economics,Ergonomics,"Biomedical Sciences, General",African-American/Black Studies,Geographic Information Science and Cartography,Mortuary Science and Embalming/Embalmer,Linguistics,Mathematics and Statistics,Digital Communication and Media/Multimedia
ITALPISOS SA,2,,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGRO AEREO SA,1,2,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTICINES,20,4,4,5,8,5,5,,5,,5,2,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACESCO ECUADOR,4,4,,2,3,,,2,1,,2,2,,,2,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUAUTO SA,21,7,5,5,4,,,6,3,3,,3,,7,,,,,,,,5,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALMACK,1,,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTROLEG,2,2,1,,,2,,,1,,,6,3,,,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEGAPROFER,20,11,5,5,12,3,3,,5,,4,4,3,5,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPAÑIA ANONIMA EL UNIVERSO,23,5,6,,20,,6,,6,9,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,5,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOALIMENTAR CIA. LTDA.,4,,2,,2,,,,1,,,3,2,2,1,,,,,,,,,,2,,,,,3,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS INDUSTRIALES FARMACEUTICOS ECUATORIANOS LIFE,26,9,5,5,13,,,,3,4,,5,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,,,,,6,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORPETROLSA,8,1,2,,2,,2,,1,2,,,4,,,,,,1,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUROIANI OBRAS Y PROYECTOS,13,,1,2,2,,2,,,,2,,,,2,,,1,,,,,,,,,,,4,,4,,,,,2,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWISSOIL DEL ECUADOR   (SWISSOIL),5,1,,1,,,,,,,,,,,,,,,,,,3,1,1,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEVILLA Y MARTINEZ INGENIEROS CA SEMAICA,13,6,,3,,,,,,4,,,,4,,,,2,,,,,2,4,,,4,,19,,4,,,,,,14,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA HIDROELECTRICIDAD INGENIERIA CONSULTORIO GRUPO CO. (HYDROCHINA CORPORATION),3,,,,2,,,,,,,,,2,,,,3,10,,,2,,,,,,,10,,3,,,,,3,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIOVISION ELECTRONICA AUDIOELEC,6,1,2,,,,3,2,1,,,,,2,,,,,7,,,,,,,,,,,6,,2,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARVAGU,5,,,2,5,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,2,,,,,,,1,4,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUBRICANTES INTERNACIONALES   (LUBRISA),3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,1,,,,,,,,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONFITECA C.A.,15,3,,2,6,2,,,2,,,2,,3,,,,,,,,2,,,,,,,,3,2,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDAMETZ,4,1,1,,,,1,,,,1,,,,,,,,,,,2,1,,,,,,,1,,1,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACROMAX LABORATORIO QUIMICO FARMACEUTICO SA,28,,3,8,13,4,,3,2,,3,,3,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,7,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSUR INDUSTRIAL DEL SUR SA,10,4,2,2,2,,,5,,,2,,,,,,,,2,,,4,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALCEDO INTERNACIONAL (INTERSAL),4,,,,1,,1,,,1,1,,1,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUTOMEKANO CIA. LTDA.,7,1,,4,,,2,,1,,,2,,3,,,,,,,,3,,,,,,1,,1,,,,,,,,,,,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONSORCIO AEROSUSPENDIDO GUAYAQUIL POMA  S. Y SOFRATESA INC,12,10,6,,,,,,9,,,,,,,,,,16,5,,4,,4,,7,,,,15,6,4,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMBAUTO S.A,2,4,1,2,2,,,,,3,,5,3,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUNTONET,48,34,16,19,17,,10,,22,8,9,8,,10,,,,,40,,,,,,,52,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNICOL,1,1,,2,,,,,1,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICA SIGLO XXI ELECTROSIGLO,9,7,2,4,7,,4,3,1,,,3,,,2,,,,,,,,,,,,,,,,,2,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASERTIA COMERCIAL,16,2,2,,10,5,2,,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
